date,state,abbr,employment_thousands,mom_change_thousands,yoy_change_thousands,mom_growth_pct,yoy_growth_pct,share_us_pct
2021-12-01,District of Columbia,DC,757.700000,3.200000,34.800000,0.424122,4.813944,0.505754
2022-01-01,District of Columbia,DC,755.600000,-2.100000,34.900000,-0.277155,4.842514,0.503713
2022-02-01,District of Columbia,DC,755.800000,0.200000,35.000000,0.026469,4.855716,0.501111
2022-03-01,District of Columbia,DC,758.800000,3.000000,36.200000,0.396930,5.009687,0.501470
2022-04-01,District of Columbia,DC,758.100000,-0.700000,33.000000,-0.092251,4.551096,0.499990
2022-05-01,District of Columbia,DC,758.400000,0.300000,32.200000,0.039573,4.434040,0.499197
2022-06-01,District of Columbia,DC,755.600000,-2.800000,24.800000,-0.369198,3.393541,0.495937
2022-07-01,District of Columbia,DC,761.900000,6.300000,25.600000,0.833774,3.476844,0.497740
2022-08-01,District of Columbia,DC,761.300000,-0.600000,21.600000,-0.078750,2.920103,0.496407
2022-09-01,District of Columbia,DC,761.200000,-0.100000,17.000000,-0.013135,2.284332,0.495631
2022-10-01,District of Columbia,DC,759.500000,-1.700000,7.000000,-0.223332,0.930233,0.493377
2022-11-01,District of Columbia,DC,761.300000,1.800000,6.800000,0.236998,0.901259,0.493575
2022-12-01,District of Columbia,DC,762.200000,0.900000,4.500000,0.118219,0.593903,0.493838
2023-01-01,District of Columbia,DC,765.200000,3.000000,9.600000,0.393597,1.270513,0.494392
2023-02-01,District of Columbia,DC,765.200000,0.000000,9.400000,0.000000,1.243715,0.493467
2023-03-01,District of Columbia,DC,765.500000,0.300000,6.700000,0.039205,0.882973,0.493444
2023-04-01,District of Columbia,DC,767.200000,1.700000,9.100000,0.222077,1.200369,0.493773
2023-05-01,District of Columbia,DC,768.100000,0.900000,9.700000,0.117310,1.279008,0.493463
2023-06-01,District of Columbia,DC,768.800000,0.700000,13.200000,0.091134,1.746956,0.493200
2023-07-01,District of Columbia,DC,766.000000,-2.800000,4.100000,-0.364204,0.538128,0.490890
2023-08-01,District of Columbia,DC,764.600000,-1.400000,3.300000,-0.182768,0.433469,0.489310
2023-09-01,District of Columbia,DC,766.900000,2.300000,5.700000,0.300811,0.748818,0.490292
2023-10-01,District of Columbia,DC,768.300000,1.400000,8.800000,0.182553,1.158657,0.490688
2023-11-01,District of Columbia,DC,768.000000,-0.300000,6.700000,-0.039047,0.880074,0.490099
2023-12-01,District of Columbia,DC,767.200000,-0.800000,5.000000,-0.104167,0.655996,0.489108
2024-01-01,District of Columbia,DC,771.900000,4.700000,6.700000,0.612617,0.875588,0.491556
2024-02-01,District of Columbia,DC,771.000000,-0.900000,5.800000,-0.116595,0.757972,0.490339
2024-03-01,District of Columbia,DC,770.000000,-1.000000,4.500000,-0.129702,0.587851,0.488994
2024-04-01,District of Columbia,DC,769.200000,-0.800000,2.000000,-0.103896,0.260688,0.488288
2024-05-01,District of Columbia,DC,768.900000,-0.300000,0.800000,-0.039002,0.104153,0.487856
2024-06-01,District of Columbia,DC,769.100000,0.200000,0.300000,0.026011,0.039022,0.487714
2024-07-01,District of Columbia,DC,768.800000,-0.300000,2.800000,-0.039007,0.365535,0.487360
2024-08-01,District of Columbia,DC,767.300000,-1.500000,2.700000,-0.195109,0.353126,0.486381
2024-09-01,District of Columbia,DC,768.900000,1.600000,2.000000,0.208523,0.260790,0.486917
2024-10-01,District of Columbia,DC,767.600000,-1.300000,-0.700000,-0.169073,-0.091110,0.485992
2024-11-01,District of Columbia,DC,767.200000,-0.400000,-0.800000,-0.052110,-0.104167,0.485327
2024-12-01,District of Columbia,DC,767.200000,0.000000,0.000000,0.000000,0.000000,0.484600
2025-01-01,District of Columbia,DC,765.500000,-1.700000,-6.400000,-0.221585,-0.829123,0.483673
2025-02-01,District of Columbia,DC,762.200000,-3.300000,-8.800000,-0.431091,-1.141375,0.481460
2025-03-01,District of Columbia,DC,760.600000,-1.600000,-9.400000,-0.209919,-1.220779,0.480247
2025-04-01,District of Columbia,DC,760.000000,-0.600000,-9.200000,-0.078885,-1.196048,0.479541
2025-05-01,District of Columbia,DC,758.400000,-1.600000,-10.500000,-0.210526,-1.365587,0.478492
2025-06-01,District of Columbia,DC,756.900000,-1.500000,-12.200000,-0.197785,-1.586270,0.477606
2025-07-01,District of Columbia,DC,753.900000,-3.000000,-14.900000,-0.396354,-1.938085,0.475521
2025-08-01,District of Columbia,DC,746.900000,-7.000000,-20.400000,-0.928505,-2.658673,0.471314
2025-09-01,District of Columbia,DC,745.700000,-1.200000,-23.200000,-0.160664,-3.017297,0.470331
2025-10-01,District of Columbia,DC,728.100000,-17.600000,-39.500000,-2.360198,-5.145909,0.459636
2025-11-01,District of Columbia,DC,726.900000,-1.200000,-40.300000,-0.164813,-5.252868,0.458760
2025-12-01,District of Columbia,DC,725.600000,-1.300000,-41.600000,-0.178842,-5.422315,0.457988
2026-01-01,District of Columbia,DC,720.100000,-5.500000,-45.400000,-0.757993,-5.930764,0.454058
2026-02-01,District of Columbia,DC,720.100000,0.000000,-42.100000,0.000000,-5.523485,0.454505
2026-03-01,District of Columbia,DC,720.800000,0.700000,-39.800000,0.097209,-5.232711,0.454333
2026-04-01,District of Columbia,DC,720.900000,0.100000,-39.100000,0.013873,-5.144737,0.453884
2026-05-01,District of Columbia,DC,,,,,,
2015-01-01,Florida,FL,7978.300000,,,,,5.675758
2015-02-01,Florida,FL,8001.200000,22.900000,,0.287029,,5.681581
2015-03-01,Florida,FL,8023.100000,21.900000,,0.273709,,5.693251
2015-04-01,Florida,FL,8041.200000,18.100000,,0.225599,,5.695062
2015-05-01,Florida,FL,8075.500000,34.300000,,0.426553,,5.705535
2015-06-01,Florida,FL,8100.900000,25.400000,,0.314532,,5.716574
2015-07-01,Florida,FL,8126.600000,25.700000,,0.317249,,5.723320
2015-08-01,Florida,FL,8150.900000,24.300000,,0.299018,,5.735022
2015-09-01,Florida,FL,8169.300000,18.400000,,0.225742,,5.741908
2015-10-01,Florida,FL,8210.500000,41.200000,,0.504327,,5.758562
2015-11-01,Florida,FL,8237.900000,27.400000,,0.333719,,5.768514
2015-12-01,Florida,FL,8264.700000,26.800000,,0.325326,,5.776400
2016-01-01,Florida,FL,8270.000000,5.300000,291.700000,0.064128,3.656167,5.774736
2016-02-01,Florida,FL,8294.200000,24.200000,293.000000,0.292624,3.661951,5.783719
2016-03-01,Florida,FL,8314.700000,20.500000,291.600000,0.247161,3.634505,5.787682
2016-04-01,Florida,FL,8344.100000,29.400000,302.900000,0.353591,3.766851,5.800395
2016-05-01,Florida,FL,8363.600000,19.500000,288.100000,0.233698,3.567581,5.812092
2016-06-01,Florida,FL,8370.400000,6.800000,269.500000,0.081305,3.326791,5.806850
2016-07-01,Florida,FL,8417.300000,46.900000,290.700000,0.560308,3.577142,5.824315
2016-08-01,Florida,FL,8429.500000,12.200000,278.600000,0.144940,3.418027,5.827072
2016-09-01,Florida,FL,8469.000000,39.500000,299.700000,0.468592,3.668613,5.842019
2016-10-01,Florida,FL,8463.800000,-5.200000,253.300000,-0.061400,3.085074,5.834488
2016-11-01,Florida,FL,8478.900000,15.100000,241.000000,0.178407,2.925503,5.840147
2016-12-01,Florida,FL,8495.800000,16.900000,231.100000,0.199318,2.796230,5.842732
2017-01-01,Florida,FL,8521.900000,26.100000,251.900000,0.307211,3.045949,5.851828
2017-02-01,Florida,FL,8527.600000,5.700000,233.400000,0.066886,2.814015,5.846989
2017-03-01,Florida,FL,8545.400000,17.800000,230.700000,0.208734,2.774604,5.854217
2017-04-01,Florida,FL,8557.200000,11.800000,213.100000,0.138086,2.553900,5.854079
2017-05-01,Florida,FL,8576.700000,19.500000,213.100000,0.227878,2.547946,5.859202
2017-06-01,Florida,FL,8593.700000,17.000000,223.300000,0.198211,2.667734,5.862685
2017-07-01,Florida,FL,8600.300000,6.600000,183.000000,0.076800,2.174094,5.859633
2017-08-01,Florida,FL,8609.900000,9.600000,180.400000,0.111624,2.140103,5.860304
2017-09-01,Florida,FL,8452.400000,-157.500000,-16.600000,-1.829290,-0.196009,5.749619
2017-10-01,Florida,FL,8628.600000,176.200000,164.800000,2.084615,1.947116,5.863852
2017-11-01,Florida,FL,8652.700000,24.100000,173.800000,0.279304,2.049794,5.871332
2017-12-01,Florida,FL,8674.000000,21.300000,178.200000,0.246166,2.097507,5.879761
2018-01-01,Florida,FL,8689.100000,15.100000,167.200000,0.174083,1.962004,5.884532
2018-02-01,Florida,FL,8710.400000,21.300000,182.800000,0.245135,2.143628,5.883259
2018-03-01,Florida,FL,8736.000000,25.600000,190.600000,0.293902,2.230440,5.891557
2018-04-01,Florida,FL,8748.700000,12.700000,191.500000,0.145375,2.237882,5.894556
2018-05-01,Florida,FL,8762.400000,13.700000,185.700000,0.156595,2.165168,5.891006
2018-06-01,Florida,FL,8784.100000,21.700000,190.400000,0.247649,2.215577,5.896952
2018-07-01,Florida,FL,8791.600000,7.500000,191.300000,0.085382,2.224341,5.899611
2018-08-01,Florida,FL,8823.600000,32.000000,213.700000,0.363984,2.482027,5.910890
2018-09-01,Florida,FL,8846.200000,22.600000,393.800000,0.256131,4.659032,5.922816
2018-10-01,Florida,FL,8848.100000,1.900000,219.500000,0.021478,2.543866,5.917393
2018-11-01,Florida,FL,8866.600000,18.500000,213.900000,0.209084,2.472061,5.926198
2018-12-01,Florida,FL,8873.700000,7.100000,199.700000,0.080076,2.302283,5.923342
2019-01-01,Florida,FL,8896.200000,22.500000,207.100000,0.253558,2.383446,5.928429
2019-02-01,Florida,FL,8916.200000,20.000000,205.800000,0.224815,2.362693,5.941479
2019-03-01,Florida,FL,8929.300000,13.100000,193.300000,0.146924,2.212683,5.941182
2019-04-01,Florida,FL,8937.400000,8.100000,188.700000,0.090713,2.156892,5.934883
2019-05-01,Florida,FL,8943.100000,5.700000,180.700000,0.063777,2.062220,5.937604
2019-06-01,Florida,FL,8956.000000,12.900000,171.900000,0.144245,1.956945,5.937496
2019-07-01,Florida,FL,8969.200000,13.200000,177.600000,0.147387,2.020110,5.942347
2019-08-01,Florida,FL,8996.200000,27.000000,172.600000,0.301030,1.956118,5.951088
2019-09-01,Florida,FL,8990.900000,-5.300000,144.700000,-0.058914,1.635731,5.939880
2019-10-01,Florida,FL,9025.100000,34.200000,177.000000,0.380385,2.000429,5.958735
2019-11-01,Florida,FL,9049.200000,24.100000,182.600000,0.267033,2.059414,5.966492
2019-12-01,Florida,FL,9067.000000,17.800000,193.300000,0.196702,2.178347,5.973227
2020-01-01,Florida,FL,9074.600000,7.600000,178.400000,0.083820,2.005351,5.968914
2020-02-01,Florida,FL,9083.600000,9.000000,167.400000,0.099178,1.877481,5.964555
2020-03-01,Florida,FL,9023.700000,-59.900000,94.400000,-0.659430,1.057194,5.980119
2020-04-01,Florida,FL,7804.300000,-1219.400000,-1133.100000,-13.513304,-12.678184,5.983700
2020-05-01,Florida,FL,8044.500000,240.200000,-898.600000,3.077790,-10.047970,6.046678
2020-06-01,Florida,FL,8331.600000,287.100000,-624.400000,3.568898,-6.971862,6.051819
2020-07-01,Florida,FL,8373.100000,41.500000,-596.100000,0.498104,-6.646078,6.012782
2020-08-01,Florida,FL,8414.400000,41.300000,-581.800000,0.493246,-6.467175,5.975245
2020-09-01,Florida,FL,8478.800000,64.400000,-512.100000,0.765355,-5.695759,5.980673
2020-10-01,Florida,FL,8554.100000,75.300000,-471.000000,0.888097,-5.218779,6.004563
2020-11-01,Florida,FL,8589.300000,35.200000,-459.900000,0.411499,-5.082217,6.017739
2020-12-01,Florida,FL,8630.200000,40.900000,-436.800000,0.476174,-4.817470,6.054241
2021-01-01,Florida,FL,8673.200000,43.000000,-401.400000,0.498250,-4.423335,6.070991
2021-02-01,Florida,FL,8710.100000,36.900000,-373.500000,0.425449,-4.111806,6.074836
2021-03-01,Florida,FL,8760.600000,50.500000,-263.100000,0.579787,-2.915655,6.073964
2021-04-01,Florida,FL,8766.700000,6.100000,962.400000,0.069630,12.331663,6.063270
2021-05-01,Florida,FL,8831.100000,64.400000,786.600000,0.734598,9.778109,6.087685
2021-06-01,Florida,FL,8884.400000,53.300000,552.800000,0.603549,6.634980,6.092717
2021-07-01,Florida,FL,8972.100000,87.700000,599.000000,0.987123,7.153862,6.113367
2021-08-01,Florida,FL,8992.200000,20.100000,577.800000,0.224028,6.866800,6.104104
2021-09-01,Florida,FL,9040.200000,48.000000,561.400000,0.533796,6.621220,6.117709
2021-10-01,Florida,FL,9134.400000,94.200000,580.300000,1.042012,6.783881,6.148130
2021-11-01,Florida,FL,9171.900000,37.500000,582.600000,0.410536,6.782858,6.146150
2021-12-01,Florida,FL,9203.400000,31.500000,573.200000,0.343440,6.641793,6.143136
2022-01-01,Florida,FL,9219.500000,16.100000,546.300000,0.174935,6.298713,6.146087
2022-02-01,Florida,FL,9278.900000,59.400000,568.800000,0.644287,6.530350,6.152097
2022-03-01,Florida,FL,9298.200000,19.300000,537.600000,0.207999,6.136566,6.144929
2022-04-01,Florida,FL,9363.600000,65.400000,596.900000,0.703362,6.808719,6.175580
2022-05-01,Florida,FL,9398.100000,34.500000,567.000000,0.368448,6.420491,6.186054
2022-06-01,Florida,FL,9414.600000,16.500000,530.200000,0.175567,5.967764,6.179262
2022-07-01,Florida,FL,9488.800000,74.200000,516.700000,0.788138,5.758964,6.198913
2022-08-01,Florida,FL,9520.800000,32.000000,528.600000,0.337240,5.878428,6.208057
2022-09-01,Florida,FL,9564.200000,43.400000,524.000000,0.455844,5.796332,6.227422
2022-10-01,Florida,FL,9559.700000,-4.500000,425.300000,-0.047050,4.656026,6.210057
2022-11-01,Florida,FL,9567.100000,7.400000,395.200000,0.077408,4.308813,6.202656
2022-12-01,Florida,FL,9601.500000,34.400000,398.100000,0.359566,4.325575,6.220925
2023-01-01,Florida,FL,9646.200000,44.700000,426.700000,0.465552,4.628234,6.232362
2023-02-01,Florida,FL,9665.200000,19.000000,386.300000,0.196969,4.163209,6.232959
2023-03-01,Florida,FL,9688.700000,23.500000,390.500000,0.243140,4.199738,6.245375
2023-04-01,Florida,FL,9714.800000,26.100000,351.200000,0.269386,3.750694,6.252486
2023-05-01,Florida,FL,9741.500000,26.700000,343.400000,0.274838,3.653930,6.258392
2023-06-01,Florida,FL,9780.600000,39.100000,366.000000,0.401376,3.887579,6.274442
2023-07-01,Florida,FL,9779.000000,-1.600000,290.200000,-0.016359,3.058342,6.266862
2023-08-01,Florida,FL,9793.900000,14.900000,273.100000,0.152367,2.868456,6.267655
2023-09-01,Florida,FL,9823.600000,29.700000,259.400000,0.303250,2.712198,6.280392
2023-10-01,Florida,FL,9847.100000,23.500000,287.400000,0.239220,3.006370,6.289023
2023-11-01,Florida,FL,9853.600000,6.500000,286.500000,0.066009,2.994638,6.288074
2023-12-01,Florida,FL,9869.700000,16.100000,268.200000,0.163392,2.793314,6.292164
2024-01-01,Florida,FL,9884.600000,14.900000,238.400000,0.150967,2.471440,6.294641
2024-02-01,Florida,FL,9895.700000,11.100000,230.500000,0.112296,2.384845,6.293453
2024-03-01,Florida,FL,9913.400000,17.700000,224.700000,0.178866,2.319197,6.295581
2024-04-01,Florida,FL,9923.900000,10.500000,209.100000,0.105917,2.152386,6.299689
2024-05-01,Florida,FL,9932.100000,8.200000,190.600000,0.082629,1.956578,6.301774
2024-06-01,Florida,FL,9936.500000,4.400000,155.900000,0.044301,1.593972,6.301088
2024-07-01,Florida,FL,9945.100000,8.600000,166.100000,0.086550,1.698538,6.304422
2024-08-01,Florida,FL,9960.200000,15.100000,166.300000,0.151834,1.697996,6.313634
2024-09-01,Florida,FL,9986.500000,26.300000,162.900000,0.264051,1.658252,6.324092
2024-10-01,Florida,FL,9876.900000,-109.600000,29.800000,-1.097482,0.302627,6.253379
2024-11-01,Florida,FL,9974.400000,97.500000,120.800000,0.987152,1.225948,6.309757
2024-12-01,Florida,FL,9979.300000,4.900000,109.600000,0.049126,1.110469,6.303406
2025-01-01,Florida,FL,9995.900000,16.600000,111.300000,0.166344,1.125994,6.315806
2025-02-01,Florida,FL,10005.900000,10.000000,110.200000,0.100041,1.113615,6.320447
2025-03-01,Florida,FL,10015.600000,9.700000,102.200000,0.096943,1.030928,6.323898
2025-04-01,Florida,FL,10017.100000,1.500000,93.200000,0.014977,0.939147,6.320535
2025-05-01,Florida,FL,10013.300000,-3.800000,81.200000,-0.037935,0.817551,6.317619
2025-06-01,Florida,FL,10002.600000,-10.700000,66.100000,-0.106858,0.665224,6.311665
2025-07-01,Florida,FL,9996.300000,-6.300000,51.200000,-0.062984,0.514826,6.305143
2025-08-01,Florida,FL,9992.600000,-3.700000,32.400000,-0.037014,0.325295,6.305593
2025-09-01,Florida,FL,9985.600000,-7.000000,-0.900000,-0.070052,-0.009012,6.298156
2025-10-01,Florida,FL,9943.000000,-42.600000,66.100000,-0.426614,0.669238,6.276829
2025-11-01,Florida,FL,9947.200000,4.200000,-27.200000,0.042241,-0.272698,6.277856
2025-12-01,Florida,FL,9953.900000,6.700000,-25.400000,0.067356,-0.254527,6.282759
2026-01-01,Florida,FL,9967.400000,13.500000,-28.500000,0.135625,-0.285117,6.284932
2026-02-01,Florida,FL,9965.100000,-2.300000,-40.800000,-0.023075,-0.407759,6.289669
2026-03-01,Florida,FL,9992.400000,27.300000,-23.200000,0.273956,-0.231639,6.298393
2026-04-01,Florida,FL,10032.900000,40.500000,15.800000,0.405308,0.157730,6.316794
2026-05-01,Florida,FL,,,,,,
2015-01-01,Georgia,GA,4206.800000,,,,,2.992715
2015-02-01,Georgia,GA,4218.100000,11.300000,,0.268613,,2.995235
2015-03-01,Georgia,GA,4223.800000,5.700000,,0.135132,,2.997240
2015-04-01,Georgia,GA,4224.900000,1.100000,,0.026043,,2.992224
2015-05-01,Georgia,GA,4246.200000,21.300000,,0.504154,,3.000042
2015-06-01,Georgia,GA,4263.600000,17.400000,,0.409778,,3.008701
2015-07-01,Georgia,GA,4267.400000,3.800000,,0.089127,,3.005402
2015-08-01,Georgia,GA,4278.200000,10.800000,,0.253082,,3.010167
2015-09-01,Georgia,GA,4286.700000,8.500000,,0.198682,,3.012968
2015-10-01,Georgia,GA,4304.400000,17.700000,,0.412905,,3.018958
2015-11-01,Georgia,GA,4307.900000,3.500000,,0.081312,,3.016568
2015-12-01,Georgia,GA,4324.500000,16.600000,,0.385339,,3.022498
2016-01-01,Georgia,GA,4323.900000,-0.600000,117.100000,-0.013874,2.783588,3.019272
2016-02-01,Georgia,GA,4333.100000,9.200000,115.000000,0.212771,2.726346,3.021561
2016-03-01,Georgia,GA,4332.000000,-1.100000,108.200000,-0.025386,2.561674,3.015411
2016-04-01,Georgia,GA,4355.600000,23.600000,130.700000,0.544783,3.093564,3.027792
2016-05-01,Georgia,GA,4362.700000,7.100000,116.500000,0.163009,2.743630,3.031758
2016-06-01,Georgia,GA,4370.600000,7.900000,107.000000,0.181081,2.509616,3.032044
2016-07-01,Georgia,GA,4381.300000,10.700000,113.900000,0.244818,2.669073,3.031622
2016-08-01,Georgia,GA,4388.600000,7.300000,110.400000,0.166617,2.580525,3.033713
2016-09-01,Georgia,GA,4406.500000,17.900000,119.800000,0.407875,2.794691,3.039657
2016-10-01,Georgia,GA,4405.800000,-0.700000,101.400000,-0.015886,2.355729,3.037121
2016-11-01,Georgia,GA,4418.600000,12.800000,110.700000,0.290526,2.569698,3.043469
2016-12-01,Georgia,GA,4424.900000,6.300000,100.400000,0.142579,2.321656,3.043093
2017-01-01,Georgia,GA,4419.500000,-5.400000,95.600000,-0.122037,2.210967,3.034787
2017-02-01,Georgia,GA,4425.600000,6.100000,92.500000,0.138025,2.134730,3.034434
2017-03-01,Georgia,GA,4438.000000,12.400000,106.000000,0.280188,2.446907,3.040351
2017-04-01,Georgia,GA,4440.900000,2.900000,85.300000,0.065345,1.958398,3.038071
2017-05-01,Georgia,GA,4447.100000,6.200000,84.400000,0.139611,1.934582,3.038052
2017-06-01,Georgia,GA,4463.600000,16.500000,93.000000,0.371028,2.127854,3.045101
2017-07-01,Georgia,GA,4463.500000,-0.100000,82.200000,-0.002240,1.876155,3.041111
2017-08-01,Georgia,GA,4473.800000,10.300000,85.200000,0.230761,1.941394,3.045079
2017-09-01,Georgia,GA,4466.700000,-7.100000,60.200000,-0.158702,1.366164,3.038406
2017-10-01,Georgia,GA,4490.200000,23.500000,84.400000,0.526115,1.915657,3.051465
2017-11-01,Georgia,GA,4492.600000,2.400000,74.000000,0.053450,1.674739,3.048476
2017-12-01,Georgia,GA,4497.000000,4.400000,72.100000,0.097939,1.629415,3.048338
2018-01-01,Georgia,GA,4498.700000,1.700000,79.200000,0.037803,1.792058,3.046661
2018-02-01,Georgia,GA,4508.400000,9.700000,82.800000,0.215618,1.870933,3.045105
2018-03-01,Georgia,GA,4523.500000,15.100000,85.500000,0.334930,1.926543,3.050647
2018-04-01,Georgia,GA,4522.900000,-0.600000,82.000000,-0.013264,1.846473,3.047366
2018-05-01,Georgia,GA,4535.100000,12.200000,88.000000,0.269738,1.978818,3.048971
2018-06-01,Georgia,GA,4544.900000,9.800000,81.300000,0.216092,1.821400,3.051088
2018-07-01,Georgia,GA,4552.400000,7.500000,88.900000,0.165020,1.991711,3.054892
2018-08-01,Georgia,GA,4561.000000,8.600000,87.200000,0.188911,1.949126,3.055394
2018-09-01,Georgia,GA,4575.100000,14.100000,108.400000,0.309143,2.426848,3.063177
2018-10-01,Georgia,GA,4570.300000,-4.800000,80.100000,-0.104916,1.783885,3.056505
